frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0,0.5113076567649841,0.22536709904670715,-0.047754917293787,0.520078182220459,0.21733829379081726,-0.06330107897520065,0.5212240219116211,0.21840855479240417,-0.0633377730846405,0.5223926305770874,0.21950551867485046,-0.06333784013986588,0.5196821093559265,0.21672707796096802,-0.03261249512434006,0.5204982757568359,0.21739575266838074,-0.03264360502362251,0.5214356184005737,0.21805638074874878,-0.03266315534710884,0.5285142660140991,0.23598751425743103,-0.10659988224506378,0.5278857350349426,0.23302403092384338,0.031238548457622528,0.5105540156364441,0.24007153511047363,-0.06229547783732414,0.5101264715194702,0.23953552544116974,-0.022579627111554146,0.5185737609863281,0.30182623863220215,-0.1906534731388092,0.5230741500854492,0.31172484159469604,0.11123265326023102,0.4667641222476959,0.23114675283432007,-0.28416872024536133,0.4834946393966675,0.2524666488170624,0.21318784356117249,0.43241703510284424,0.15888336300849915,-0.2816753685474396,0.44785910844802856,0.18486303091049194,0.24248281121253967,0.42012447118759155,0.14323154091835022,-0.3185790777206421,0.4642304480075836,0.2224065065383911,0.24827806651592255,0.4224356412887573,0.13618823885917664,-0.3031654357910156,0.4626312255859375,0.22218412160873413,0.223133847117424,0.4263450503349304,0.14097994565963745,-0.2772352993488312,0.4419349133968353,0.169461190700531,0.2297452986240387,0.5074272155761719,0.5314059257507324,-0.09726991504430771,0.5112770199775696,0.5331436395645142,0.09725239872932434,0.5176067352294922,0.7044036388397217,-0.060131948441267014,0.5166050791740417,0.6989796757698059,0.12720994651317596,0.5332081317901611,0.859106183052063,-0.007589180953800678,0.5326926112174988,0.8440805673599243,0.20228424668312073,0.5425743460655212,0.883171021938324,-0.004522901959717274,0.540791392326355,0.8703475594520569,0.20708481967449188,0.4957667887210846,0.888432502746582,-0.08002281934022903,0.4992228150367737,0.8752186298370361,0.14968378841876984
1,0.510116696357727,0.22763405740261078,-0.03061038814485073,0.5191404223442078,0.21815122663974762,-0.04449339956045151,0.5204172730445862,0.2191409319639206,-0.04453715309500694,0.521740734577179,0.22020438313484192,-0.0445585735142231,0.5187597870826721,0.2176898568868637,-0.015055056661367416,0.5197219848632812,0.21832843124866486,-0.015055513940751553,0.5208295583724976,0.21897824108600616,-0.015059534460306168,0.528495728969574,0.23621658980846405,-0.0835731104016304,0.52787846326828,0.23351867496967316,0.04951532557606697,0.5099189877510071,0.24301087856292725,-0.04371991381049156,0.5092810392379761,0.24298325181007385,-0.005328372586518526,0.5193381905555725,0.30131566524505615,-0.1683604121208191,0.52308589220047,0.31172454357147217,0.12762658298015594,0.46727651357650757,0.2311466485261917,-0.25549742579460144,0.4759962260723114,0.24272726476192474,0.1773097664117813,0.43337908387184143,0.15436969697475433,-0.2506159543991089,0.4430171549320221,0.16088350117206573,0.11077539622783661,0.4208420515060425,0.14085981249809265,-0.28567832708358765,0.43149062991142273,0.14672741293907166,0.10470480471849442,0.42287132143974304,0.13423222303390503,-0.26854878664016724,0.43152254819869995,0.14179299771785736,0.07927320897579193,0.42686864733695984,0.13807114958763123,-0.2452601045370102,0.4346843659877777,0.14540226757526398,0.09491321444511414,0.5074278116226196,0.5281885266304016,-0.0951092392206192,0.5112555027008057,0.5310248136520386,0.09500595927238464,0.5174501538276672,0.7016086578369141,-0.06684241443872452,0.5166162252426147,0.698070764541626,0.11361195892095566,0.5332081317901611,0.8591172695159912,-0.016939975321292877,0.5326811671257019,0.8461108207702637,0.17674057185649872,0.5426427721977234,0.8840450048446655,-0.015193058177828789,0.5408164262771606,0.8738659024238586,0.18002918362617493,0.49540287256240845,0.8880309462547302,-0.09603635966777802,0.49754971265792847,0.8761205077171326,0.11569603532552719
2,0.5097695589065552,0.22825361788272858,-0.026799730956554413,0.5189299583435059,0.2184179276227951,-0.041329577565193176,0.5202255845069885,0.21940387785434723,-0.041373055428266525,0.5215750932693481,0.22047236561775208,-0.041396670043468475,0.5185750722885132,0.21798405051231384,-0.011776420287787914,0.5195788145065308,0.21862706542015076,-0.01177429873496294,0.5207306146621704,0.21927937865257263,-0.011773545295000076,0.528495728969574,0.23627257347106934,-0.08202982693910599,0.5279151201248169,0.23364408314228058,0.051419440656900406,0.5096249580383301,0.24396280944347382,-0.04034968093037605,0.5089685320854187,0.2439359873533249,-0.001906984020024538,0.5194523334503174,0.3006117045879364,-0.16672605276107788,0.5233648419380188,0.31173741817474365,0.1307172328233719,0.4677104353904724,0.2307172268629074,-0.2515423893928528,0.47611671686172485,0.24002626538276672,0.1804601103067398,0.43513891100883484,0.15047574043273926,-0.2422076314687729,0.44273072481155396,0.15355044603347778,0.12873484194278717,0.42261818051338196,0.13644450902938843,-0.2774781584739685,0.4299939274787903,0.13524194061756134,0.12426663935184479,0.42481911182403564,0.13024888932704926,-0.26116734743118286,0.4298842251300812,0.13052992522716522,0.09907758235931396,0.4288708567619324,0.13409370183944702,-0.23714856803417206,0.43438491225242615,0.13778482377529144,0.11337382346391678,0.5073116421699524,0.5256948471069336,-0.0950186476111412,0.5112593173980713,0.5288786292076111,0.09490892291069031,0.5170575380325317,0.6993367671966553,-0.06844309717416763,0.5166128873825073,0.697002649307251,0.11325295269489288,0.533180296421051,0.8591133952140808,-0.020256636664271355,0.5326479077339172,0.8472373485565186,0.17566926777362823,0.5426427721977234,0.8844749927520752,-0.01854705438017845,0.5408176183700562,0.8755555748939514,0.17894946038722992,0.49510204792022705,0.8877260684967041,-0.09816838055849075,0.49664199352264404,0.8767939209938049,0.11580906808376312
3,0.5093832612037659,0.22858798503875732,-0.02688337303698063,0.5186194777488708,0.21863913536071777,-0.04133730009198189,0.5199342370033264,0.21960817277431488,-0.041378557682037354,0.5213218927383423,0.22066780924797058,-0.04140172526240349,0.5182926654815674,0.2182427942752838,-0.011686714366078377,0.5193341970443726,0.21888743340969086,-0.011685144156217575,0.5205354690551758,0.21954390406608582,-0.011685154400765896,0.5284534692764282,0.2363281100988388,-0.08179862052202225,0.5279072523117065,0.23378008604049683,0.05198859050869942,0.5093259215354919,0.24433700740337372,-0.04046696424484253,0.508696436882019,0.24427615106105804,-0.0019188858568668365,0.5194717645645142,0.3002212345600128,-0.16611070930957794,0.5233736038208008,0.3117241859436035,0.1308567225933075,0.46873390674591064,0.22892805933952332,-0.2504194974899292,0.47669756412506104,0.2368967980146408,0.17882606387138367,0.4382711946964264,0.14836809039115906,-0.2415003925561905,0.44301506876945496,0.15219172835350037,0.12457011640071869,0.42563122510910034,0.13312503695487976,-0.2766708433628082,0.43251994252204895,0.13339710235595703,0.1193975880742073,0.428072065114975,0.12691433727741241,-0.2611503601074219,0.4323669672012329,0.1288638710975647,0.09495798498392105,0.4322095513343811,0.13122467696666718,-0.23674462735652924,0.4350595474243164,0.13587002456188202,0.10930605977773666,0.5072773694992065,0.5244722962379456,-0.09483113139867783,0.5112593173980713,0.527667224407196,0.09471549093723297,0.5164511799812317,0.6975324153900146,-0.06967191398143768,0.5165531039237976,0.6957986950874329,0.11119505763053894,0.5331777334213257,0.8588218688964844,-0.024180034175515175,0.532656192779541,0.8471765518188477,0.17136560380458832,0.5426161885261536,0.8847508430480957,-0.022854724898934364,0.540819525718689,0.8759832978248596,0.1743258684873581,0.4947184920310974,0.8867432475090027,-0.10317978262901306,0.4963620603084564,0.8767873048782349,0.11108340322971344
4,0.509238064289093,0.22866396605968475,-0.025004813447594643,0.518546462059021,0.21871010959148407,-0.03897285461425781,0.5198721885681152,0.21967190504074097,-0.03901299089193344,0.5212745070457458,0.2207229882478714,-0.03903857618570328,0.5182293057441711,0.21833547949790955,-0.009226029738783836,0.519282877445221,0.21899007260799408,-0.009224127978086472,0.5204992890357971,0.21965239942073822,-0.00922287069261074,0.5284516215324402,0.23636113107204437,-0.07836152613162994,0.5279074907302856,0.23386794328689575,0.05605257302522659,0.5091447830200195,0.2444792240858078,-0.03836192190647125,0.5085639953613281,0.24439488351345062,0.00036967560299672186,0.519573986530304,0.2998752295970917,-0.1635870486497879,0.5229783654212952,0.3115362823009491,0.13336190581321716,0.4699670672416687,0.22612787783145905,-0.24841523170471191,0.47589632868766785,0.23107168078422546,0.17437440156936646,0.4406389892101288,0.14325159788131714,-0.24461832642555237,0.44337981939315796,0.14669109880924225,0.1089906170964241,0.4285683035850525,0.1267816722393036,-0.2799127697944641,0.4336974322795868,0.12650126218795776,0.10248405486345291,0.4311765134334564,0.1210387647151947,-0.264279305934906,0.4338378608226776,0.12215032428503036,0.07852910459041595,0.4352463483810425,0.12518422305583954,-0.23983122408390045,0.4351657032966614,0.12886302173137665,0.0935187116265297,0.5072811245918274,0.5237981677055359,-0.09444241970777512,0.5111812353134155,0.5270752310752869,0.09432294964790344,0.5163238048553467,0.6975341439247131,-0.07336771488189697,0.5165329575538635,0.6957243084907532,0.10601183027029037,0.5331791639328003,0.8587796092033386,-0.030260784551501274,0.5326618552207947,0.847202479839325,0.1628400981426239,0.5426169633865356,0.8856551051139832,-0.02941722795367241,0.5408192276954651,0.8763422966003418,0.16527874767780304,0.49465644359588623,0.8865172266960144,-0.11215818673372269,0.49625012278556824,0.876785159111023,0.09978976100683212
5,0.5092121958732605,0.22864696383476257,-0.02490161918103695,0.5185448527336121,0.21873918175697327,-0.03933942690491676,0.5198692083358765,0.21969756484031677,-0.03937853127717972,0.5212693810462952,0.22074373066425323,-0.039405591785907745,0.5182291269302368,0.21838240325450897,-0.009507603012025356,0.5192816853523254,0.2190495878458023,-0.0095064053311944,0.5204970240592957,0.21972061693668365,-0.009504537098109722,0.5284317135810852,0.23637451231479645,-0.08028528839349747,0.5278967022895813,0.23392991721630096,0.05445612967014313,0.509047269821167,0.24441739916801453,-0.038778118789196014,0.5085242390632629,0.24431537091732025,2.409413536952343e-05,0.5195432901382446,0.2993755340576172,-0.16465885937213898,0.5228942632675171,0.31145215034484863,0.13170143961906433,0.4709997773170471,0.22403255105018616,-0.2489374279975891,0.4760189950466156,0.23051956295967102,0.17790743708610535,0.4434235394001007,0.1401837170124054,-0.24335522949695587,0.44726452231407166,0.14466707408428192,0.12837938964366913,0.4314700663089752,0.12213985621929169,-0.27872103452682495,0.43647632002830505,0.12249063700437546,0.12338337302207947,0.4345512390136719,0.11678798496723175,-0.26385873556137085,0.4366272985935211,0.11870480328798294,0.09968121349811554,0.43876275420188904,0.12115954607725143,-0.23893068730831146,0.43941470980644226,0.12625907361507416,0.11335942894220352,0.5072655081748962,0.5234355926513672,-0.0944894328713417,0.5111768841743469,0.5265495777130127,0.09437455981969833,0.5161945819854736,0.6975019574165344,-0.07353391498327255,0.5165100693702698,0.6955135464668274,0.10674894601106644,0.5331939458847046,0.8587634563446045,-0.032297004014253616,0.5326955318450928,0.8471892476081848,0.16329076886177063,0.5426322817802429,0.8862547278404236,-0.03148521110415459,0.5408496260643005,0.8764190673828125,0.1657407432794571,0.4945405125617981,0.8863723874092102,-0.1134110763669014,0.4961604177951813,0.8767803311347961,0.10180359333753586
6,0.509211540222168,0.2284569889307022,-0.02570260688662529,0.5185510516166687,0.2187342643737793,-0.04000356048345566,0.519872784614563,0.21969327330589294,-0.04004199057817459,0.5212713479995728,0.22073869407176971,-0.040069565176963806,0.5182345509529114,0.21838046610355377,-0.01013894286006689,0.5192833542823792,0.21904867887496948,-0.01013978198170662,0.5204933285713196,0.21972012519836426,-0.010138657875359058,0.5284115076065063,0.2363741099834442,-0.08083566278219223,0.5278722643852234,0.23393428325653076,0.05404222384095192,0.508974552154541,0.24432384967803955,-0.0395859032869339,0.5084964036941528,0.24413003027439117,-0.0007417465094476938,0.5195044279098511,0.2988260090351105,-0.16536010801792145,0.5226895213127136,0.3112049996852875,0.13088595867156982,0.4720781147480011,0.22213461995124817,-0.2508241534233093,0.4760543704032898,0.22823485732078552,0.17487600445747375,0.4454551637172699,0.13605377078056335,-0.2481553703546524,0.4500792324542999,0.1395481675863266,0.11980585753917694,0.4347984194755554,0.11716457456350327,-0.28385671973228455,0.438664048910141,0.11890564113855362,0.11389927566051483,0.43760091066360474,0.11251083761453629,-0.26878005266189575,0.43860578536987305,0.11533740907907486,0.0906759649515152,0.4412500262260437,0.11723064631223679,-0.24371567368507385,0.44301092624664307,0.12195680290460587,0.10470736771821976,0.5072278380393982,0.5231913328170776,-0.09452836215496063,0.5111251473426819,0.5261045694351196,0.09441687166690826,0.5161410570144653,0.6973543763160706,-0.07493583858013153,0.5164903402328491,0.6952074766159058,0.1062416359782219,0.5332050323486328,0.8587401509284973,-0.03460964933037758,0.5327088236808777,0.8471648097038269,0.16199935972690582,0.542641818523407,0.8866462707519531,-0.033934686332941055,0.5408575534820557,0.8764141201972961,0.16431087255477905,0.4944881498813629,0.886243999004364,-0.1163611188530922,0.4961033761501312,0.8767605423927307,0.10010156035423279
7,0.5091792345046997,0.22836925089359283,-0.02640780434012413,0.5185884237289429,0.2187260538339615,-0.04144124314188957,0.5199227929115295,0.21968892216682434,-0.04148085415363312,0.5213226675987244,0.2207370549440384,-0.041500601917505264,0.5182433128356934,0.2183777242898941,-0.011257663369178772,0.5192851424217224,0.21904799342155457,-0.011264977045357227,0.5204914212226868,0.21972079575061798,-0.011270178481936455,0.5283992290496826,0.23643521964550018,-0.08274194598197937,0.5277525782585144,0.23399238288402557,0.052565738558769226,0.5088943243026733,0.2442592829465866,-0.04081079736351967,0.508472204208374,0.2438879758119583,-0.0015175644075497985,0.5194344520568848,0.29878896474838257,-0.16724129021167755,0.5223702192306519,0.3107953667640686,0.13044442236423492,0.4733275771141052,0.22159655392169952,-0.2531525194644928,0.47685858607292175,0.22688758373260498,0.16637562215328217,0.44915419816970825,0.13270831108093262,-0.2568098306655884,0.45457297563552856,0.1368195116519928,0.10762187093496323,0.43886417150497437,0.11244034022092819,-0.29432371258735657,0.44032999873161316,0.11557735502719879,0.10105042904615402,0.4414278268814087,0.10751116275787354,-0.2805793583393097,0.44053128361701965,0.11082630604505539,0.07753339409828186,0.4452429413795471,0.11290733516216278,-0.253139853477478,0.4484234154224396,0.11921294778585434,0.09231499582529068,0.5072318911552429,0.5231897234916687,-0.09456266462802887,0.5111237168312073,0.5258887410163879,0.0944506898522377,0.5160067081451416,0.697097659111023,-0.07498470693826675,0.5164281129837036,0.694696843624115,0.10712400823831558,0.5332098603248596,0.8586918115615845,-0.034022919833660126,0.5327171683311462,0.8470286726951599,0.16344040632247925,0.542645275592804,0.8867568373680115,-0.033301424235105515,0.5408597588539124,0.8763430714607239,0.1657417267560959,0.49441248178482056,0.8860637545585632,-0.11572475731372833,0.49607908725738525,0.87667316198349,0.10163924098014832
8,0.509174644947052,0.2277008444070816,-0.026695789769291878,0.5186158418655396,0.21843941509723663,-0.041569456458091736,0.5199543237686157,0.21943405270576477,-0.041613031178712845,0.5213525295257568,0.22052200138568878,-0.0416252501308918,0.5182514786720276,0.21808958053588867,-0.011340619996190071,0.5192873477935791,0.2187792956829071,-0.01134162675589323,0.520488440990448,0.21947471797466278,-0.011345375329256058,0.5283938646316528,0.23639549314975739,-0.08359456062316895,0.5276961922645569,0.2339378297328949,0.05198384076356888,0.5088773369789124,0.2436673790216446,-0.04122590273618698,0.5084732174873352,0.2430473119020462,-0.0017927788430824876,0.5192444920539856,0.29866817593574524,-0.16820493340492249,0.5223615765571594,0.3107577860355377,0.12955805659294128,0.47447967529296875,0.22098980844020844,-0.25444960594177246,0.48006847500801086,0.22679927945137024,0.17130646109580994,0.4515306055545807,0.12952110171318054,-0.2584182918071747,0.457535058259964,0.13362497091293335,0.12158749997615814,0.4425126910209656,0.10870558768510818,-0.2961985170841217,0.4457894265651703,0.11309485137462616,0.11603906005620956,0.44507697224617004,0.10419656336307526,-0.28318527340888977,0.4459717571735382,0.1083623394370079,0.09238328039646149,0.44840139150619507,0.10983092337846756,-0.2550176978111267,0.45248839259147644,0.11646425724029541,0.10655070096254349,0.5071927309036255,0.5225911140441895,-0.09479104727506638,0.5111367702484131,0.525312602519989,0.09468220174312592,0.5158047080039978,0.6962880492210388,-0.07412119209766388,0.5163536667823792,0.6937787532806396,0.108270563185215,0.5331450700759888,0.8585495948791504,-0.03196882829070091,0.5326876044273376,0.847014844417572,0.16654229164123535,0.5425940155982971,0.8866694569587708,-0.031034089624881744,0.5408551096916199,0.8763077259063721,0.1691150963306427,0.49429091811180115,0.8859297633171082,-0.1124260202050209,0.49599727988243103,0.8766903281211853,0.10592260211706161
9,0.5091785192489624,0.2269485741853714,-0.026569737121462822,0.5187060832977295,0.2181486040353775,-0.04118461534380913,0.5200269818305969,0.2191944569349289,-0.04122341424226761,0.5214020609855652,0.2203378528356552,-0.04124283418059349,0.5183217525482178,0.21776390075683594,-0.01102515123784542,0.5193254947662354,0.21848610043525696,-0.01102971751242876,0.5205000638961792,0.219227135181427,-0.011035350151360035,0.5283401608467102,0.23636187613010406,-0.08312027156352997,0.5276496410369873,0.23391926288604736,0.05243195220828056,0.5088684558868408,0.24280788004398346,-0.04083792120218277,0.5084795951843262,0.24188387393951416,-0.0016353802056983113,0.518608033657074,0.2984199821949005,-0.1682898998260498,0.5223615765571594,0.3107452988624573,0.13022463023662567,0.4757852256298065,0.2190617173910141,-0.25385209918022156,0.48374155163764954,0.22599148750305176,0.17293742299079895,0.45459845662117004,0.12638084590435028,-0.2587200403213501,0.46090686321258545,0.13323484361171722,0.13125017285346985,0.4466591775417328,0.1050654798746109,-0.2962203025817871,0.45306524634361267,0.11427886039018631,0.12676328420639038,0.4492489695549011,0.10009846836328506,-0.28354305028915405,0.45293188095092773,0.11039543151855469,0.10317473858594894,0.45219412446022034,0.10593057423830032,-0.2554895281791687,0.4569881856441498,0.11631704866886139,0.11641951650381088,0.5068151354789734,0.5224213600158691,-0.09536127001047134,0.5111520886421204,0.5252434611320496,0.09525687247514725,0.515614926815033,0.6960291862487793,-0.07402689754962921,0.516282320022583,0.6933823823928833,0.10881063342094421,0.533022940158844,0.8585502505302429,-0.03454669192433357,0.5325765013694763,0.8470235466957092,0.1650942862033844,0.542584240436554,0.8866618871688843,-0.03395857289433479,0.5408556461334229,0.8762961030006409,0.16744299232959747,0.4941750466823578,0.8861487507820129,-0.11478202044963837,0.4959298372268677,0.8770925998687744,0.10568399727344513
